obj_id,ra,dec,g_mean_psf_mag,g_mean_psf_mag_error,r_mean_psf_mag,r_mean_psf_mag_error,i_mean_psf_mag,i_mean_psf_mag_error,z_mean_psf_mag,z_mean_psf_mag_error,y_mean_psf_mag,y_mean_psf_mag_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
99212042215988694,204.22151,-7.318066,15.2644996643066,0.00251800008118153,14.4375,0.00394500000402331,14.1157999038696,0.00399400014430285,13.9720001220703,9.12000017706305E-04,13.8670997619629,0.00268599996343255,EPIC 212737443,204.22170689239000,-7.31815300271,2.9384,-46.156,22.125,0.0,2.12076414268442E-04
99212042215988694,204.22151,-7.318066,15.2644996643066,0.00251800008118153,14.4375,0.00394500000402331,14.1157999038696,0.00399400014430285,13.9720001220703,9.12000017706305E-04,13.8670997619629,0.00268599996343255,EPIC 212737443,204.22170689239000,-7.31815300271,2.9384,-46.156,22.125,0.0,2.12076414268442E-04
74222045429808528,204.54298,-28.143093,,,12.83899974823,0.00100000004749745,,,,,,,TOI-4914,204.5427370890910,-28.14285502003390,3.3803,-13.4,-15.234,11.491,3.22632228492626E-04
74222045439277891,204.54388,-28.143692,,,,,,,18.3717002868652,0.0241759996861219,17.2490005493164,0.0256260000169277,TOI-4914,204.5427370890910,-28.14285502003390,3.3803,-13.4,-15.234,11.491,0.0013129399084624400
97282046090337657,204.60898,-8.927162,13.6459999084473,0.0839129984378815,13.2740001678467,,13.0200004577637,,12.8190002441406,,12.7391996383667,0.00424099992960691,K2-194,204.60892673120000,-8.9271528825,1.5548,11.194,-1.866,-8.345,5.17561489963272E-05
97282046094029012,204.60936,-8.926144,,,,,,,,,18.2355003356934,0.0221260003745556,K2-194,204.60892673120000,-8.9271528825,1.5548,11.194,-1.866,-8.345,0.0010961482505318500
100752047794890394,204.77942,-6.0417066,12.2806997299194,0.0776510015130043,11.7055997848511,0.00100000004749745,11.4678001403809,0.00100000004749745,11.6098003387451,0.153842002153397,11.3572998046875,0.00120000005699694,K2-279,204.77967025535,-6.04152808735,5.3891,-87.026,-53.668,3.29,3.07099848893886E-04
94652051587529940,205.15866,-11.1170225,,,,,,,21.1770000457764,0.156996995210648,18.1742000579834,0.0719069987535477,K2-378,205.15967487267,-11.11709994863,1.475,-4.103,-30.949,0.0,9.97965566233425E-04
94652051597509704,205.15965,-11.117226,16.1557998657227,0.00338799995370209,15.4688997268677,0.00370700005441904,15.1928997039795,0.00173999997787178,15.0767002105713,0.00270400010049343,14.9834003448486,0.00264499988406897,K2-378,205.15967487267,-11.11709994863,1.475,-4.103,-30.949,0.0,1.2756566047331E-04
135582052046131546,205.20464,22.984198,13.4289999008179,0.00108900002669543,13.3319997787476,0.00100000004749745,13.4776000976563,0.00129299995023757,14.0944004058838,0.00140499998815358,,,TOI-2485,205.20431693065,22.983999585530000,2.5157,1.024,-7.067,-25.1485,3.53968699624244E-04
135582052047262040,205.20465,22.984507,,,,,16.1180000305176,0.0956540033221245,,,,,TOI-2485,205.20431693065,22.983999585530000,2.5157,1.024,-7.067,-25.1485,5.92948765477529E-04
135582052050021796,205.20494,22.984362,,,,,15.5143003463745,0.00179100001696497,,,,,TOI-2485,205.20431693065,22.983999585530000,2.5157,1.024,-7.067,-25.1485,6.78935995665408E-04
94782052371459162,205.2371,-11.009332,13.5493001937866,0.00741299986839294,13.2580003738403,,13.0430002212524,,12.9350004196167,,12.8111000061035,6.53999974019825E-04,K2-193,205.23705446046,-11.00930214229,2.4419,11.365,-7.456,-20.85,5.88685169760308E-05
129222053540334923,205.35391,17.686869,11.6248998641968,0.00125099997967482,11.0430002212524,0.0548960007727146,10.9834995269775,0.225283995270729,11.0721998214722,0.0583349987864494,11.1772003173828,0.103990003466606,TOI-1855,205.35428454424000,17.68721957908,5.6659,-73.265,-80.743,-33.53,4.98876880943646E-04
129222053540234549,205.35406,17.686834,12.3831996917725,0.0188239999115467,11.0749998092651,0.00590099999681115,15.8982000350952,0.00589600019156933,12.6736001968384,0.316170006990433,11.7112998962402,0.00100000004749745,TOI-1855,205.35428454424000,17.68721957908,5.6659,-73.265,-80.743,-33.53,4.38391045296087E-04
